10/18/2019                                                                                                                                                                               Dynamic List Display                                                                                                                                                                                       1

ECOLAB

Plant:			US10
Insp.lot origin:			03
Lot created on:			09/18/2019 To 10/18/2019
Insp. start date:			/ /
End of Inspection:			/ /
Maximum No. of Hits:			0
Char. filter:			1
Report name:			ZMQMR01A_INSPECTION_REPORT
Run Date :			10/18/2019
By:			Garrett Lowe

	Inspection type	Status		Inspection Lot	Material	Complaint quantity	Complaint quantity Unit	Refer. Object "Order"	Order Quantity delivered	Unit	Batch object	QATM	Short text	 Ok	Result	Unit QM char.	Lower spec.	Upper spec.	Sample Insp.Point	User Inspector	Insp.date Sample	Info field 3	Sample ID	Timestamp
	03			   30000808994	913989			101146098	             14,672.975	KG	5419JEJ700	024-A	Specific Gravity		           1.482		           1.469	           1.513	ILM B TM	MARTIT1	10/16/2019	68 Deg F	        1	15:11:30
	03			   30000808994	913989			101146098	             14,672.975	KG	5419JEJ700	340-A	Visual		OK		               0	               0	ILM B TM	MARTIT1	10/16/2019		        1	15:11:30
	03			   30000808995	922336			101146104	             13,001.000	KG	5419JEJ800	INFOBOQ	INFO BOQ Comments				               0	               0	BATCHJKI	KINGJA2	10/14/2019		        1	09:00:23
	03			   30000808995	922336			101146104	             13,001.000	KG	5419JEJ800	160-A	Foaming Property Analysis		              0	ML	               0	              10	BATCHJKI	KINGJA2	10/14/2019	Place 200 mls of a 1% solution in a 500	        1	09:00:23
	03			   30000808995	922336			101146104	             13,001.000	KG	5419JEJ800	024-A	Specific Gravity		           1.248		           1.228	           1.268	BATCHJKI	KINGJA2	10/14/2019	68 deg F	        1	09:00:23
	03			   30000808995	922336			101146104	             13,001.000	KG	5419JEJ800	005-F	Titration @ pH 8.3		            6.34	ML	            5.90	            7.30	BATCHJKI	KINGJA2	10/14/2019	10 ml of a 1% solution prepared in a 100	        1	09:00:23
	03			   30000808995	922336			101146104	             13,001.000	KG	5419JEJ800	005-E	Titration @ pH 4.0		            6.07	ML	            5.55	            6.80	BATCHJKI	KINGJA2	10/14/2019	10 ml of a 1% solution prepared in a 100	        1	09:00:23
	03			   30000808995	922336			101146104	             13,001.000	KG	5419JEJ800	340-A	Visual		OK		               0	               0	BATCHJKI	KINGJA2	10/14/2019		        1	09:00:23
	03			   30000808995	922336			101146104	             13,001.000	KG	5419JEJ800	314-A	Hach Test for Chlorides			PPM	               0	              30	IPJKI	KINGJA2	10/14/2019	Prior to production, test water for chlo	        1	08:59:49
	03			   30000808995	922336			101146104	             13,001.000	KG	5419JEJ800	287-A	Chloride by Ion Selective Electrode			PPM	               0	              30	IPJKI	KINGJA2	10/14/2019	Prior to production, test water for chlo	        1	08:59:49
	03			   30000809438	943803			101146075	              5,734.290	KG	1429JE7700	340-A	Visual		OK		               0	               0	BATCHJKI	KINGJA2	10/15/2019	Appearance of product in a clear, colorl	        1	07:55:38
	03			   30000809438	943803			101146075	              5,734.290	KG	1429JE7700	463-A	Color Spectrophotometer Delta E		             8.0		             0.0	             8.0	BATCHJKI	KINGJA2	10/15/2019	Mode: Transmittance sample preparation:	        1	07:55:38
	03			   30000809438	943803			101146075	              5,734.290	KG	1429JE7700	005-E	Titration at pH 4.0		            11.9	ML	            11.7	            12.8	BATCHJKI	KINGJA2	10/15/2019	10 mL of a 1% soln prepared in a 1000 mL	        1	07:55:38
	03			   30000809438	943803			101146075	              5,734.290	KG	1429JE7700	024-A	Specific Gravity		           1.516		           1.500	           1.530	BATCHJKI	KINGJA2	10/15/2019		        1	07:55:38
	03			   30000809438	943803			101146075	              5,734.290	KG	1429JE7700	INFOADJ	INFO Batch Adjustment				               0	               0	BATCHJKI	KINGJA2	10/15/2019		        1	07:55:38
	03			   30000809438	943803			101146075	              5,734.290	KG	1429JE7700	INFOBOQ	INFO BOQ Comments				               0	               0	BATCHJKI	KINGJA2	10/15/2019		        1	07:55:38
	03			   30000809439	922336			101146080	              5,672.975	KG	1429JE7800	INFOBOQ	INFO BOQ Comments				               0	               0	B JZ	ZUKLIJO	10/15/2019		        1	23:59:04
	03			   30000809439	922336			101146080	              5,672.975	KG	1429JE7800	160-A	Foaming Property Analysis		              0	ML	               0	              10	B JZ	ZUKLIJO	10/15/2019	Place 200 mls of a 1% solution in a 500	        1	23:59:04
	03			   30000809439	922336			101146080	              5,672.975	KG	1429JE7800	024-A	Specific Gravity		           1.250		           1.228	           1.268	B JZ	ZUKLIJO	10/15/2019	68 deg F	        1	23:59:04
	03			   30000809439	922336			101146080	              5,672.975	KG	1429JE7800	005-F	Titration @ pH 8.3		            6.64	ML	            5.90	            7.30	B JZ	ZUKLIJO	10/15/2019	10 ml of a 1% solution prepared in a 100	        1	23:59:04
	03			   30000809439	922336			101146080	              5,672.975	KG	1429JE7800	005-E	Titration @ pH 4.0		            6.20	ML	            5.55	            6.80	B JZ	ZUKLIJO	10/15/2019	10 ml of a 1% solution prepared in a 100	        1	23:59:04
	03			   30000809439	922336			101146080	              5,672.975	KG	1429JE7800	340-A	Visual		OK		               0	               0	B JZ	ZUKLIJO	10/15/2019		        1	23:59:04
	03			   30000809440	913451			101146073	              4,580.000	KG	1429JE7900	340-A	Visual		OK		               0	               0	B JZ	ZUKLIJO	10/15/2019	Appearance in clear, colorless glass ves	        1	01:22:39
	03			   30000809440	913451			101146073	              4,580.000	KG	1429JE7900	005-E	Titration to pH 4.0		             5.9	ML	             4.5	             7.2	B JZ	ZUKLIJO	10/15/2019	Titrate 10 ml of a 1% solution using 0.1	        1	01:22:39
	03			   30000809440	913451			101146073	              4,580.000	KG	1429JE7900	005-F	Titration to pH 8.3		             6.0	ML	             4.8	             7.2	B JZ	ZUKLIJO	10/15/2019	Titrate 10 ml of a 1% solution using 0.1	        1	01:22:39
	03			   30000809440	913451			101146073	              4,580.000	KG	1429JE7900	024-A	Specific Gravity		          1.2100		          1.1969	          1.2229	B JZ	ZUKLIJO	10/15/2019	68 deg F	        1	01:22:39
	03			   30000809440	913451			101146073	              4,580.000	KG	1429JE7900	INFOADJ	INFO Batch Adjustment				               0	               0	B JZ	ZUKLIJO	10/15/2019		        1	01:22:39
	03			   30000809440	913451			101146073	              4,580.000	KG	1429JE7900	INFOBOQ	INFO BOQ Comments				               0	               0	B JZ	ZUKLIJO	10/15/2019		        1	01:22:39
	03			   30000809441	943803			101146078	              5,734.292	KG	1429JE8000	340-A	Visual		OK		               0	               0	ILMB AJ	JAGIRAT	10/15/2019	Appearance of product in a clear, colorl	        1	08:00:01
	03			   30000809441	943803			101146078	              5,734.292	KG	1429JE8000	463-A	Color Spectrophotometer Delta E				             0.0	             8.0	ILMB AJ	JAGIRAT	10/15/2019	Mode: Transmittance sample preparation:	        1	08:00:01
	03			   30000809441	943803			101146078	              5,734.292	KG	1429JE8000	005-E	Titration at pH 4.0		            12.5	ML	            11.7	            12.8	ILMB AJ	JAGIRAT	10/15/2019	10 mL of a 1% soln prepared in a 1000 mL	        1	08:00:01
	03			   30000809441	943803			101146078	              5,734.292	KG	1429JE8000	024-A	Specific Gravity		           1.519		           1.500	           1.530	ILMB AJ	JAGIRAT	10/15/2019		        1	08:00:01
	03			   30000809441	943803			101146078	              5,734.292	KG	1429JE8000	INFOADJ	INFO Batch Adjustment				               0	               0	ILMB AJ	JAGIRAT	10/15/2019		        1	08:00:01
	03			   30000809441	943803			101146078	              5,734.292	KG	1429JE8000	INFOBOQ	INFO BOQ Comments				               0	               0	ILMB AJ	JAGIRAT	10/15/2019		        1	08:00:01
	03			   30000809442	930297			101146083	              5,601.817	KG	1429JE8100	INFOBOQ	INFO BOQ Comments				               0	               0	ILM B JKI	KINGJA2	10/15/2019		        1	10:52:16
	03			   30000809442	930297			101146083	              5,601.817	KG	1429JE8100	005-E	Titration at pH 4.0		            11.5	ML	            10.7	            11.7	ILM B JKI	KINGJA2	10/15/2019	10 mL of a 1.0% soln prepared in a 1000	        1	10:52:16
	03			   30000809442	930297			101146083	              5,601.817	KG	1429JE8100	005-F	Titration @ pH 8.3		            11.3	ML	            10.5	            11.5	ILM B JKI	KINGJA2	10/15/2019	10 mL of a 1.0% soln prepared in a 1000	        1	10:52:16
	03			   30000809442	930297			101146083	              5,601.817	KG	1429JE8100	024-A	Specific Gravity		            1.49		            1.43	            1.53	ILM B JKI	KINGJA2	10/15/2019	Specific Gravity @ 68 deg F	        1	10:52:16
	03			   30000809442	930297			101146083	              5,601.817	KG	1429JE8100	340-A	Visual		OK		               0	               0	ILM B JKI	KINGJA2	10/15/2019	Appearance of product in clear, colorles	        1	10:52:16
	03			   30000809443	930297			101146089	              4,481.453	KG	1429JE8200	340-A	Visual		OK		               0	               0	ILM B TM	MARTIT1	10/15/2019	Appearance of product in clear, colorles	        1	10:44:52
	03			   30000809443	930297			101146089	              4,481.453	KG	1429JE8200	024-A	Specific Gravity		            1.49		            1.43	            1.53	ILM B TM	MARTIT1	10/15/2019	Specific Gravity @ 68 deg F	        1	10:44:52
	03			   30000809443	930297			101146089	              4,481.453	KG	1429JE8200	005-F	Titration @ pH 8.3		            11.3	ML	            10.5	            11.5	ILM B TM	MARTIT1	10/15/2019	10 mL of a 1.0% soln prepared in a 1000	        1	10:44:52
	03			   30000809443	930297			101146089	              4,481.453	KG	1429JE8200	005-E	Titration at pH 4.0		            11.4	ML	            10.7	            11.7	ILM B TM	MARTIT1	10/15/2019	10 mL of a 1.0% soln prepared in a 1000	        1	10:44:52
	03			   30000809443	930297			101146089	              4,481.453	KG	1429JE8200	INFOBOQ	INFO BOQ Comments				               0	               0	ILM B TM	MARTIT1	10/15/2019		        1	10:44:52
	03			   30000809444	942847			101146102	              9,899.319	KG	1429JE8300	INFOBOQ	INFO BOQ Comments				               0	               0	B JJK	KIEPKJA	10/15/2019		        1	02:38:44
	03			   30000809444	942847			101146102	              9,899.319	KG	1429JE8300	024-A	Specific Gravity		           1.450		           1.433	           1.473	B JJK	KIEPKJA	10/15/2019	at 68 deg F	        1	02:38:44
	03			   30000809444	942847			101146102	              9,899.319	KG	1429JE8300	160-A	Foaming Property Analysis		              10	ML	               0	              30	B JJK	KIEPKJA	10/15/2019	Prepare a 1% solution of product in D.I.	        1	02:38:44
	03			   30000809444	942847			101146102	              9,899.319	KG	1429JE8300	340-A	Visual		OK		               0	               0	B JJK	KIEPKJA	10/15/2019	Appearance of product in clear, colorles	        1	02:38:44
	03			   30000809444	942847			101146102	              9,899.319	KG	1429JE8300	005-D	Titr to pH XX		            10.2	ML	             9.5	            10.5	B JJK	KIEPKJA	10/15/2019	Titrate 10 ml of a 1% solution using  0.	        1	02:38:44
	03			   30000809445	916098			101146109	              9,792.581	KG	1429JE8400	024-A	Specific Gravity		           1.176		           1.161	           1.191	B CAS	SLABOCH	10/15/2019	At 68 deg F	        1	16:44:54
	03			   30000809445	916098			101146109	              9,792.581	KG	1429JE8400	INFO Batch	INFO Batch Adjustment				               0	               0	B CAS	SLABOCH	10/15/2019		        1	16:44:54
	03			   30000809445	916098			101146109	              9,792.581	KG	1429JE8400	INFOBOQ	INFO BOQ Comments				               0	               0	B CAS	SLABOCH	10/15/2019		        1	16:44:54
	03			   30000809445	916098			101146109	              9,792.581	KG	1429JE8400	340-A	Appearance		OK		               0	               0	B CAS	SLABOCH	10/15/2019	Clear,orange to red	        1	16:44:54
	03			   30000809445	916098			101146109	              9,792.581	KG	1429JE8400	160-A	Foaming Property Analysis		              0	ML	               0	               5	B CAS	SLABOCH	10/15/2019	No foam after 15 seconds	        1	16:44:54
	03			   30000809445	916098			101146109	              9,792.581	KG	1429JE8400	005-F	Titration at pH 8.3		             5.1	ML	             4.7	             5.7	B CAS	SLABOCH	10/15/2019	Titrate 10mL of 1% solution	        1	16:44:54
	03			   30000809445	916098			101146109	              9,792.581	KG	1429JE8400	005-E	Titration at pH 4.0		             4.1	ML	             3.3	             4.3	B CAS	SLABOCH	10/15/2019	TITRATE 10ML OF 1% SOLUTION	        1	16:44:54
	03			   30000809446	930297			101146111	              5,601.817	KG	1429JE8500	INFOBOQ	INFO BOQ Comments				               0	               0	B ILM CAS	SLABOCH	10/15/2019		        1	17:19:06
	03			   30000809446	930297			101146111	              5,601.817	KG	1429JE8500	005-E	Titration at pH 4.0		            11.3	ML	            10.7	            11.7	B ILM CAS	SLABOCH	10/15/2019	10 mL of a 1.0% soln prepared in a 1000	        1	17:19:06
	03			   30000809446	930297			101146111	              5,601.817	KG	1429JE8500	005-F	Titration @ pH 8.3		            11.1	ML	            10.5	            11.5	B ILM CAS	SLABOCH	10/15/2019	10 mL of a 1.0% soln prepared in a 1000	        1	17:19:06
	03			   30000809446	930297			101146111	              5,601.817	KG	1429JE8500	024-A	Specific Gravity		            1.49		            1.43	            1.53	B ILM CAS	SLABOCH	10/15/2019	Specific Gravity @ 68 deg F	        1	17:19:06
	03			   30000809446	930297			101146111	              5,601.817	KG	1429JE8500	340-A	Visual		OK		               0	               0	B ILM CAS	SLABOCH	10/15/2019	Appearance of product in clear, colorles	        1	17:19:06
	03			   30000809447	930297			101146113	              5,041.635	KG	1429JE8600	340-A	Visual		OK		               0	               0	ILM B JKI	KINGJA2	10/15/2019	Appearance of product in clear, colorles	        1	10:44:24
	03			   30000809447	930297			101146113	              5,041.635	KG	1429JE8600	024-A	Specific Gravity		            1.49		            1.43	            1.53	ILM B JKI	KINGJA2	10/15/2019	Specific Gravity @ 68 deg F	        1	10:44:24
	03			   30000809447	930297			101146113	              5,041.635	KG	1429JE8600	005-F	Titration @ pH 8.3		            11.4	ML	            10.5	            11.5	ILM B JKI	KINGJA2	10/15/2019	10 mL of a 1.0% soln prepared in a 1000	        1	10:44:24
	03			   30000809447	930297			101146113	              5,041.635	KG	1429JE8600	005-E	Titration at pH 4.0		            11.6	ML	            10.7	            11.7	ILM B JKI	KINGJA2	10/15/2019	10 mL of a 1.0% soln prepared in a 1000	        1	10:44:24
	03			   30000809447	930297			101146113	              5,041.635	KG	1429JE8600	INFOBOQ	INFO BOQ Comments				               0	               0	ILM B JKI	KINGJA2	10/15/2019		        1	10:44:24
	03			   30000809448	943803			101146120	             18,349.735	KG	1429JE8700	340-A	Visual		OK		               0	               0	B ILM CAS	SLABOCH	10/15/2019	Appearance of product in a clear, colorl	        1	14:49:23
	03			   30000809448	943803			101146120	             18,349.735	KG	1429JE8700	463-A	Color Spectrophotometer Delta E				             0.0	             8.0	B ILM CAS	SLABOCH	10/15/2019	Mode: Transmittance sample preparation:	        1	14:49:23
	03			   30000809448	943803			101146120	             18,349.735	KG	1429JE8700	005-E	Titration at pH 4.0		            11.8	ML	            11.7	            12.8	B ILM CAS	SLABOCH	10/15/2019	10 mL of a 1% soln prepared in a 1000 mL	        1	14:49:23
	03			   30000809448	943803			101146120	             18,349.735	KG	1429JE8700	024-A	Specific Gravity		           1.519		           1.500	           1.530	B ILM CAS	SLABOCH	10/15/2019		        1	14:49:23
	03			   30000809448	943803			101146120	             18,349.735	KG	1429JE8700	INFOADJ	INFO Batch Adjustment				               0	               0	B ILM CAS	SLABOCH	10/15/2019		        1	14:49:23
	03			   30000809448	943803			101146120	             18,349.735	KG	1429JE8700	INFOBOQ	INFO BOQ Comments				               0	               0	B ILM CAS	SLABOCH	10/15/2019		        1	14:49:23
